"ELECTION","TYPE","COUNTY","FIPS","SRPREC_KEY","SRPREC","CITY","N_IN_CITY","N"
"p16","srprec",1,"06001","06001422810","422810","HAYWARD",976,976
"p16","srprec",1,"06001","06001422900","422900","HAYWARD",1147,1147
"p16","srprec",1,"06001","06001422910","422910","HAYWARD",1450,1451
"p16","srprec",1,"06001","06001422920","422920","HAYWARD",1022,1022
"p16","srprec",1,"06001","06001423000","423000","HAYWARD",949,949
"p16","srprec",1,"06001","06001423400","423400","HAYWARD",1729,1729
"p16","srprec",1,"06001","06001423500","423500","HAYWARD",613,613
"p16","srprec",1,"06001","06001423600","423600","HAYWARD",1633,1633
"p16","srprec",1,"06001","06001423610","423610","HAYWARD",1484,1484
"p16","srprec",1,"06001","06001424000","424000","HAYWARD",1376,1376
"p16","srprec",1,"06001","06001424100","424100","HAYWARD",671,671
"p16","srprec",1,"06001","06001424300","424300","HAYWARD",1428,1428
"p16","srprec",1,"06001","06001424400","424400","HAYWARD",1143,1143
"p16","srprec",1,"06001","06001430170","430170","HAYWARD",1228,1228
"p16","srprec",1,"06001","06001430400","430400","HAYWARD",440,440
"p16","srprec",1,"06001","06001430600","430600","HAYWARD",1263,1263
"p16","srprec",1,"06001","06001430700","430700","CASTRO VALLEY",397,727
"p16","srprec",1,"06001","06001430900","430900","HAYWARD",762,762
"p16","srprec",1,"06001","06001431100","431100","HAYWARD",1146,1146
"p16","srprec",1,"06001","06001431800","431800","HAYWARD",1223,1223
"p16","srprec",1,"06001","06001432010","432010","HAYWARD",1297,1297
"p16","srprec",1,"06001","06001432110","432110","HAYWARD",1298,1298
"p16","srprec",1,"06001","06001432200","432200","HAYWARD",1750,1750
"p16","srprec",1,"06001","06001432300","432300","HAYWARD",1317,1317
"p16","srprec",1,"06001","06001432400","432400","HAYWARD",1195,1195
"p16","srprec",1,"06001","06001432600","432600","HAYWARD",792,792
"p16","srprec",1,"06001","06001432700","432700","HAYWARD",1391,1391
"p16","srprec",1,"06001","06001432810","432810","HAYWARD",787,787
"p16","srprec",1,"06001","06001432900","432900","HAYWARD",988,988
"p16","srprec",1,"06001","06001433100","433100","HAYWARD",1085,1085
"p16","srprec",1,"06001","06001433200","433200","HAYWARD",771,771
"p16","srprec",1,"06001","06001433400","433400","HAYWARD",1187,1187
"p16","srprec",1,"06001","06001433500","433500","HAYWARD",1277,1277
"p16","srprec",1,"06001","06001433610","433610","HAYWARD",1226,1226
"p16","srprec",1,"06001","06001433700","433700","HAYWARD",1253,1253
"p16","srprec",1,"06001","06001433900","433900","HAYWARD",437,437
"p16","srprec",1,"06001","06001440100","440100","SAN LORENZO",1187,1187
"p16","srprec",1,"06001","06001440300","440300","SAN LORENZO",1480,1480
"p16","srprec",1,"06001","06001440400","440400","SAN LORENZO",1576,1576
"p16","srprec",1,"06001","06001440610","440610","SAN LORENZO",1429,1429
"p16","srprec",1,"06001","06001440800","440800","SAN LORENZO",1678,1679
"p16","srprec",1,"06001","06001441100","441100","SAN LORENZO",1604,1607
"p16","srprec",1,"06001","06001441300","441300","HAYWARD",1043,1759
"p16","srprec",1,"06001","06001442100","442100","SAN LORENZO",1116,1619
"p16","srprec",1,"06001","06001442600","442600","SAN LORENZO",470,620
"p16","srprec",1,"06001","06001442700","442700","SAN LORENZO",912,914
"p16","srprec",1,"06001","06001443000","443000","HAYWARD",592,592
"p16","srprec",1,"06001","06001443100","443100","SAN LORENZO",543,926
"p16","srprec",1,"06001","06001443300","443300","SAN LEANDRO",1414,1677
"p16","srprec",1,"06001","06001443400","443400","SAN LEANDRO",1275,1275
"p16","srprec",1,"06001","06001443500","443500","SAN LEANDRO",882,882
"p16","srprec",1,"06001","06001447200","447200","SAN LEANDRO",1519,1523
"p16","srprec",1,"06001","06001447600","447600","SAN LEANDRO",451,788
"p16","srprec",1,"06001","06001450300","450300","SAN LEANDRO",959,959
"p16","srprec",1,"06001","06001450400","450400","SAN LEANDRO",1588,1588
"p16","srprec",1,"06001","06001450610","450610","SAN LEANDRO",883,883
"p16","srprec",1,"06001","06001450800","450800","SAN LEANDRO",968,968
"p16","srprec",1,"06001","06001451000","451000","SAN LEANDRO",1357,1357
"p16","srprec",1,"06001","06001451510","451510","SAN LEANDRO",1245,1245
"p16","srprec",1,"06001","06001451600","451600","SAN LEANDRO",1162,1162
"p16","srprec",1,"06001","06001451700","451700","SAN LEANDRO",962,962
"p16","srprec",1,"06001","06001452100","452100","SAN LEANDRO",1093,1093
"p16","srprec",1,"06001","06001452200","452200","SAN LEANDRO",1571,1572
"p16","srprec",1,"06001","06001452400","452400","SAN LEANDRO",1064,1064
"p16","srprec",1,"06001","06001452500","452500","SAN LEANDRO",778,778
"p16","srprec",1,"06001","06001453100","453100","SAN LEANDRO",984,984
"p16","srprec",1,"06001","06001453300","453300","SAN LEANDRO",687,687
"p16","srprec",1,"06001","06001453400","453400","SAN LEANDRO",927,927
"p16","srprec",1,"06001","06001453500","453500","SAN LEANDRO",1279,1279
"p16","srprec",1,"06001","06001453900","453900","SAN LEANDRO",1228,1228
"p16","srprec",1,"06001","06001453920","453920","SAN LEANDRO",828,828
"p16","srprec",1,"06001","06001454100","454100","SAN LEANDRO",1025,1025
"p16","srprec",1,"06001","06001454500","454500","SAN LEANDRO",831,831
"p16","srprec",1,"06001","06001455000","455000","SAN LEANDRO",566,566
"p16","srprec",1,"06001","06001455100","455100","SAN LEANDRO",725,725
"p16","srprec",1,"06001","06001455300","455300","SAN LEANDRO",903,903
"p16","srprec",1,"06001","06001455400","455400","SAN LEANDRO",953,953
"p16","srprec",1,"06001","06001455500","455500","SAN LEANDRO",563,563
"p16","srprec",1,"06001","06001455700","455700","SAN LEANDRO",517,517
"p16","srprec",1,"06001","06001455900","455900","SAN LEANDRO",1618,1618
"p16","srprec",1,"06001","06001456200","456200","SAN LEANDRO",1071,1071
"p16","srprec",1,"06001","06001456500","456500","SAN LEANDRO",679,679
"p16","srprec",1,"06001","06001456600","456600","SAN LEANDRO",1030,1030
"p16","srprec",1,"06001","06001456900","456900","SAN LEANDRO",654,654
"p16","srprec",1,"06001","06001457100","457100","SAN LEANDRO",793,793
"p16","srprec",1,"06001","06001457300","457300","SAN LEANDRO",885,885
"p16","srprec",1,"06001","06001457400","457400","SAN LEANDRO",747,747
"p16","srprec",1,"06001","06001457500","457500","SAN LEANDRO",1235,1235
"p16","srprec",1,"06001","06001457700","457700","SAN LEANDRO",907,907
"p16","srprec",1,"06001","06001457900","457900","SAN LEANDRO",808,808
"p16","srprec",1,"06001","06001458200","458200","SAN LEANDRO",1016,1016
"p16","srprec",1,"06001","06001458300","458300","SAN LEANDRO",1230,1230
"p16","srprec",1,"06001","06001458500","458500","SAN LEANDRO",750,750
"p16","srprec",1,"06001","06001458800","458800","SAN LEANDRO",935,935
"p16","srprec",1,"06001","06001458900","458900","SAN LEANDRO",665,665
"p16","srprec",1,"06001","06001470400","470400","CASTRO VALLEY",1123,1123
"p16","srprec",1,"06001","06001470600","470600","CASTRO VALLEY",899,899
"p16","srprec",1,"06001","06001470900","470900","CASTRO VALLEY",1152,1152
"p16","srprec",1,"06001","06001471800","471800","CASTRO VALLEY",448,855
"p16","srprec",1,"06001","06001471900","471900","CASTRO VALLEY",885,903
"p16","srprec",1,"06001","06001472000","472000","CASTRO VALLEY",1078,1078
"p16","srprec",1,"06001","06001472200","472200","CASTRO VALLEY",1327,1327
"p16","srprec",1,"06001","06001472300","472300","CASTRO VALLEY",1704,1704
"p16","srprec",1,"06001","06001472400","472400","CASTRO VALLEY",1006,1006
"p16","srprec",1,"06001","06001472500","472500","CASTRO VALLEY",1239,1239
"p16","srprec",1,"06001","06001473300","473300","CASTRO VALLEY",1209,1209
"p16","srprec",1,"06001","06001473400","473400","CASTRO VALLEY",955,955
"p16","srprec",1,"06001","06001473500","473500","CASTRO VALLEY",1232,1232
"p16","srprec",1,"06001","06001473600","473600","CASTRO VALLEY",496,496
"p16","srprec",1,"06001","06001473800","473800","CASTRO VALLEY",1172,1172
"p16","srprec",1,"06001","06001473900","473900","CASTRO VALLEY",1156,1156
"p16","srprec",1,"06001","06001474010","474010","CASTRO VALLEY",863,863
"p16","srprec",1,"06001","06001474020","474020","CASTRO VALLEY",1240,1240
"p16","srprec",1,"06001","06001474300","474300","CASTRO VALLEY",893,893
"p16","srprec",1,"06001","06001474500","474500","CASTRO VALLEY",1193,1193
"p16","srprec",1,"06001","06001474600","474600","CASTRO VALLEY",793,793
"p16","srprec",1,"06001","06001474700","474700","CASTRO VALLEY",656,656
"p16","srprec",1,"06001","06001474900","474900","CASTRO VALLEY",1328,1328
"p16","srprec",1,"06001","06001475000","475000","CASTRO VALLEY",747,747
"p16","srprec",1,"06001","06001475100","475100","CASTRO VALLEY",721,721
"p16","srprec",1,"06001","06001475200","475200","CASTRO VALLEY",896,896
"p16","srprec",1,"06001","06001475500","475500","CASTRO VALLEY",950,950
"p16","srprec",1,"06001","06001475520","475520","CASTRO VALLEY",890,890
"p16","srprec",1,"06001","06001475540","475540","CASTRO VALLEY",948,948
"p16","srprec",1,"06001","06001476100","476100","CASTRO VALLEY",1095,1095
"p16","srprec",1,"06001","06001476110","476110","CASTRO VALLEY",832,895
"p16","srprec",1,"06001","06001481200","481200","HAYWARD",1400,1568
"p16","srprec",1,"06001","06001481410","481410","HAYWARD",549,549
"p16","srprec",1,"06001","06001481500","481500","HAYWARD",947,947
"p16","srprec",1,"06001","06001481800","481800","HAYWARD",1053,1053
"p16","srprec",1,"06001","06001483000","483000","HAYWARD",715,715
"p16","srprec",1,"06001","06001491000","491000","HAYWARD",831,831
"p16","srprec",1,"06001","06001491100","491100","HAYWARD",1465,1465
"p16","srprec",1,"06001","06001491200","491200","HAYWARD",1417,1417
"p16","srprec",1,"06001","06001491300","491300","HAYWARD",1362,1362
"p16","srprec",1,"06001","06001491500","491500","HAYWARD",777,777
"p16","srprec",1,"06001","06001500100","500100","LIVERMORE",1312,1312
"p16","srprec",1,"06001","06001500110","500110","LIVERMORE",1241,1241
"p16","srprec",1,"06001","06001500120","500120","LIVERMORE",644,644
"p16","srprec",1,"06001","06001500130","500130","LIVERMORE",1173,1173
"p16","srprec",1,"06001","06001500140","500140","LIVERMORE",1209,1209
"p16","srprec",1,"06001","06001500200","500200","LIVERMORE",912,912
"p16","srprec",1,"06001","06001500210","500210","LIVERMORE",763,763
"p16","srprec",1,"06001","06001500230","500230","LIVERMORE",703,703
"p16","srprec",1,"06001","06001500300","500300","LIVERMORE",899,899
"p16","srprec",1,"06001","06001500310","500310","LIVERMORE",1240,1240
"p16","srprec",1,"06001","06001500320","500320","LIVERMORE",779,779
"p16","srprec",1,"06001","06001500340","500340","LIVERMORE",721,721
"p16","srprec",1,"06001","06001500400","500400","LIVERMORE",1488,1488
"p16","srprec",1,"06001","06001500410","500410","LIVERMORE",1309,1309
"p16","srprec",1,"06001","06001500500","500500","LIVERMORE",1039,1039
"p16","srprec",1,"06001","06001500600","500600","LIVERMORE",826,826
"p16","srprec",1,"06001","06001500700","500700","LIVERMORE",1201,1201
"p16","srprec",1,"06001","06001500910","500910","LIVERMORE",698,698
"p16","srprec",1,"06001","06001501000","501000","LIVERMORE",1017,1017
"p16","srprec",1,"06001","06001501200","501200","LIVERMORE",702,702
"p16","srprec",1,"06001","06001501300","501300","LIVERMORE",911,911
"p16","srprec",1,"06001","06001501400","501400","LIVERMORE",1283,1283
"p16","srprec",1,"06001","06001501410","501410","LIVERMORE",796,796
"p16","srprec",1,"06001","06001501600","501600","LIVERMORE",1269,1269
"p16","srprec",1,"06001","06001501610","501610","LIVERMORE",1293,1294
"p16","srprec",1,"06001","06001501620","501620","LIVERMORE",919,919
"p16","srprec",1,"06001","06001501630","501630","LIVERMORE",1022,1022
"p16","srprec",1,"06001","06001501640","501640","LIVERMORE",1031,1031
"p16","srprec",1,"06001","06001501800","501800","LIVERMORE",955,955
"p16","srprec",1,"06001","06001501830","501830","LIVERMORE",1091,1091
"p16","srprec",1,"06001","06001501840","501840","LIVERMORE",902,902
"p16","srprec",1,"06001","06001501910","501910","LIVERMORE",921,921
"p16","srprec",1,"06001","06001502000","502000","LIVERMORE",764,764
"p16","srprec",1,"06001","06001502010","502010","LIVERMORE",629,629
"p16","srprec",1,"06001","06001502020","502020","LIVERMORE",1449,1449
"p16","srprec",1,"06001","06001502030","502030","LIVERMORE",624,624
"p16","srprec",1,"06001","06001502100","502100","LIVERMORE",720,720
"p16","srprec",1,"06001","06001502200","502200","LIVERMORE",748,748
"p16","srprec",1,"06001","06001502210","502210","LIVERMORE",807,807
"p16","srprec",1,"06001","06001502220","502220","LIVERMORE",1237,1237
"p16","srprec",1,"06001","06001502400","502400","LIVERMORE",843,843
"p16","srprec",1,"06001","06001502410","502410","LIVERMORE",645,645
"p16","srprec",1,"06001","06001502500","502500","LIVERMORE",799,799
"p16","srprec",1,"06001","06001502600","502600","LIVERMORE",1011,1011
"p16","srprec",1,"06001","06001502710","502710","LIVERMORE",752,752
"p16","srprec",1,"06001","06001502720","502720","LIVERMORE",938,938
"p16","srprec",1,"06001","06001502740","502740","LIVERMORE",990,990
"p16","srprec",1,"06001","06001502800","502800","LIVERMORE",812,812
"p16","srprec",1,"06001","06001502900","502900","LIVERMORE",930,930
"p16","srprec",1,"06001","06001502920","502920","LIVERMORE",880,880
"p16","srprec",1,"06001","06001520110","520110","PLEASANTON",778,778
"p16","srprec",1,"06001","06001520210","520210","PLEASANTON",947,947
"p16","srprec",1,"06001","06001520220","520220","PLEASANTON",1083,1083
"p16","srprec",1,"06001","06001520230","520230","PLEASANTON",953,953
"p16","srprec",1,"06001","06001520240","520240","PLEASANTON",1322,1322
"p16","srprec",1,"06001","06001520300","520300","PLEASANTON",1130,1130
"p16","srprec",1,"06001","06001520310","520310","PLEASANTON",606,606
"p16","srprec",1,"06001","06001520320","520320","PLEASANTON",867,867
"p16","srprec",1,"06001","06001520400","520400","PLEASANTON",1141,1141
"p16","srprec",1,"06001","06001520420","520420","PLEASANTON",1068,1068
"p16","srprec",1,"06001","06001520500","520500","PLEASANTON",743,743
"p16","srprec",1,"06001","06001520600","520600","PLEASANTON",1364,1364
"p16","srprec",1,"06001","06001520610","520610","PLEASANTON",827,827
"p16","srprec",1,"06001","06001520630","520630","PLEASANTON",596,596
"p16","srprec",1,"06001","06001520700","520700","PLEASANTON",1308,1308
"p16","srprec",1,"06001","06001520710","520710","PLEASANTON",773,773
"p16","srprec",1,"06001","06001520810","520810","PLEASANTON",688,689
"p16","srprec",1,"06001","06001520820","520820","PLEASANTON",1172,1172
"p16","srprec",1,"06001","06001520840","520840","PLEASANTON",1179,1179
"p16","srprec",1,"06001","06001520860","520860","PLEASANTON",865,865
"p16","srprec",1,"06001","06001520870","520870","PLEASANTON",880,880
"p16","srprec",1,"06001","06001521100","521100","PLEASANTON",1408,1408
"p16","srprec",1,"06001","06001521110","521110","PLEASANTON",878,878
"p16","srprec",1,"06001","06001521300","521300","PLEASANTON",1073,1073
"p16","srprec",1,"06001","06001521500","521500","PLEASANTON",927,927
"p16","srprec",1,"06001","06001522000","522000","PLEASANTON",780,780
"p16","srprec",1,"06001","06001522020","522020","PLEASANTON",874,874
"p16","srprec",1,"06001","06001522110","522110","PLEASANTON",1471,1471
"p16","srprec",1,"06001","06001522120","522120","PLEASANTON",1199,1199
"p16","srprec",1,"06001","06001522130","522130","PLEASANTON",786,786
"p16","srprec",1,"06001","06001522140","522140","PLEASANTON",637,637
"p16","srprec",1,"06001","06001522150","522150","PLEASANTON",1373,1377
"p16","srprec",1,"06001","06001522200","522200","PLEASANTON",639,639
"p16","srprec",1,"06001","06001522400","522400","PLEASANTON",600,600
"p16","srprec",1,"06001","06001523100","523100","PLEASANTON",510,510
"p16","srprec",1,"06001","06001523110","523110","PLEASANTON",1552,1552
"p16","srprec",1,"06001","06001523120","523120","PLEASANTON",539,539
"p16","srprec",1,"06001","06001523300","523300","PLEASANTON",1535,1535
"p16","srprec",1,"06001","06001523700","523700","PLEASANTON",829,829
"p16","srprec",1,"06001","06001523710","523710","PLEASANTON",733,733
"p16","srprec",1,"06001","06001523720","523720","PLEASANTON",811,811
"p16","srprec",1,"06001","06001523800","523800","PLEASANTON",761,761
"p16","srprec",1,"06001","06001540300","540300","DUBLIN",1525,1525
"p16","srprec",1,"06001","06001540500","540500","DUBLIN",1349,1349
"p16","srprec",1,"06001","06001540600","540600","DUBLIN",1382,1382
"p16","srprec",1,"06001","06001540700","540700","DUBLIN",858,858
"p16","srprec",1,"06001","06001540800","540800","DUBLIN",1428,1428
"p16","srprec",1,"06001","06001541100","541100","DUBLIN",1132,1132
"p16","srprec",1,"06001","06001542000","542000","DUBLIN",1424,1424
"p16","srprec",1,"06001","06001542200","542200","DUBLIN",978,978
"p16","srprec",1,"06001","06001543300","543300","DUBLIN",1115,1115
"p16","srprec",1,"06001","06001544400","544400","DUBLIN",947,947
"p16","srprec",1,"06001","06001545000","545000","DUBLIN",1203,1203
"p16","srprec",1,"06001","06001546000","546000","DUBLIN",849,849
